time,YEAR,MO,DY,HR,T2M,WS10M,RH2M,PRECTOTCORR,LAT,LON
2023-10-06 09:00:00,2023,10,6,9,23.94,3.44,76.0,0.14,12.98,77.57
2023-10-06 10:00:00,2023,10,6,10,24.91,2.9,71.57,0.16,12.98,77.57
2023-10-06 11:00:00,2023,10,6,11,25.94,2.36,67.03,0.18,12.98,77.57
2023-10-06 12:00:00,2023,10,6,12,26.65,1.93,63.75,0.23,12.98,77.57
2023-10-06 13:00:00,2023,10,6,13,27.07,1.73,61.94,0.32,12.98,77.57
2023-10-06 14:00:00,2023,10,6,14,27.2,1.67,61.72,0.37,12.98,77.57
2023-10-06 15:00:00,2023,10,6,15,26.93,1.55,63.11,0.51,12.98,77.57
2023-10-06 16:00:00,2023,10,6,16,26.14,1.24,68.22,0.48,12.98,77.57
2023-10-06 17:00:00,2023,10,6,17,24.95,0.86,77.92,0.5,12.98,77.57
2023-10-06 18:00:00,2023,10,6,18,23.99,0.64,82.74,0.66,12.98,77.57
2023-10-06 19:00:00,2023,10,6,19,23.53,0.57,84.27,0.98,12.98,77.57
2023-10-06 20:00:00,2023,10,6,20,23.26,0.42,84.19,1.31,12.98,77.57
2023-10-06 21:00:00,2023,10,6,21,23.12,0.23,83.02,1.5,12.98,77.57
2023-10-06 22:00:00,2023,10,6,22,22.63,0.82,85.82,1.49,12.98,77.57
2023-10-06 23:00:00,2023,10,6,23,21.81,1.44,91.77,1.26,12.98,77.57
2023-10-07 00:00:00,2023,10,7,0,21.36,1.82,93.08,1.0,12.98,77.57
2023-10-07 01:00:00,2023,10,7,1,21.0,2.32,93.83,0.75,12.98,77.57
2023-10-07 02:00:00,2023,10,7,2,20.67,2.79,95.01,0.5,12.98,77.57
2023-10-07 03:00:00,2023,10,7,3,20.36,2.87,96.24,0.31,12.98,77.57
2023-10-07 04:00:00,2023,10,7,4,20.04,2.69,97.39,0.17,12.98,77.57
2023-10-07 05:00:00,2023,10,7,5,19.81,2.54,97.98,0.08,12.98,77.57
2023-10-07 06:00:00,2023,10,7,6,20.53,3.4,94.98,0.05,12.98,77.57
2023-10-07 07:00:00,2023,10,7,7,22.52,3.83,86.84,0.04,12.98,77.57
2023-10-07 08:00:00,2023,10,7,8,25.33,3.47,72.88,0.51,12.98,77.57
2023-10-07 09:00:00,2023,10,7,9,27.31,2.55,63.37,0.98,12.98,77.57
2023-10-07 10:00:00,2023,10,7,10,28.49,1.84,59.01,1.31,12.98,77.57
2023-10-07 11:00:00,2023,10,7,11,29.25,1.2,56.34,1.73,12.98,77.57
2023-10-07 12:00:00,2023,10,7,12,29.77,0.61,54.52,2.9,12.98,77.57
2023-10-07 13:00:00,2023,10,7,13,29.74,0.24,54.15,3.9,12.98,77.57
2023-10-07 14:00:00,2023,10,7,14,29.34,0.43,55.39,4.51,12.98,77.57
2023-10-07 15:00:00,2023,10,7,15,28.52,0.73,58.99,4.19,12.98,77.57
2023-10-07 16:00:00,2023,10,7,16,27.37,0.94,66.2,5.76,12.98,77.57
2023-10-07 17:00:00,2023,10,7,17,25.94,1.09,74.26,5.49,12.98,77.57
2023-10-07 18:00:00,2023,10,7,18,24.67,0.96,84.93,5.24,12.98,77.57
2023-10-07 19:00:00,2023,10,7,19,23.84,1.15,86.67,4.22,12.98,77.57
2023-10-07 20:00:00,2023,10,7,20,23.21,1.26,89.08,3.49,12.98,77.57
2023-10-07 21:00:00,2023,10,7,21,22.8,1.08,91.75,2.56,12.98,77.57
2023-10-07 22:00:00,2023,10,7,22,22.57,0.84,93.38,2.08,12.98,77.57
2023-10-07 23:00:00,2023,10,7,23,22.41,0.5,95.36,1.85,12.98,77.57
2023-10-08 00:00:00,2023,10,8,0,22.32,0.31,96.08,1.37,12.98,77.57
2023-10-08 01:00:00,2023,10,8,1,22.27,0.22,94.87,1.11,12.98,77.57
2023-10-08 02:00:00,2023,10,8,2,22.17,0.31,95.38,0.89,12.98,77.57
2023-10-08 03:00:00,2023,10,8,3,22.06,0.5,94.07,0.58,12.98,77.57
2023-10-08 04:00:00,2023,10,8,4,21.92,0.58,94.21,0.62,12.98,77.57
2023-10-08 05:00:00,2023,10,8,5,21.77,0.65,94.53,0.33,12.98,77.57
2023-10-08 06:00:00,2023,10,8,6,21.98,0.67,94.39,0.11,12.98,77.57
2023-10-08 07:00:00,2023,10,8,7,22.63,0.93,87.22,0.2,12.98,77.57
2023-10-08 08:00:00,2023,10,8,8,23.54,1.4,76.69,0.22,12.98,77.57
2023-10-08 09:00:00,2023,10,8,9,24.67,1.69,69.06,0.61,12.98,77.57
2023-10-08 10:00:00,2023,10,8,10,25.78,1.97,63.43,0.98,12.98,77.57
2023-10-08 11:00:00,2023,10,8,11,26.62,2.13,59.86,1.31,12.98,77.57
2023-10-08 12:00:00,2023,10,8,12,27.46,2.04,56.81,1.72,12.98,77.57
2023-10-08 13:00:00,2023,10,8,13,28.02,1.8,54.68,1.63,12.98,77.57
2023-10-08 14:00:00,2023,10,8,14,28.38,1.48,52.81,1.35,12.98,77.57
2023-10-08 15:00:00,2023,10,8,15,28.34,1.08,52.33,1.42,12.98,77.57
2023-10-08 16:00:00,2023,10,8,16,28.16,0.69,54.41,1.69,12.98,77.57
2023-10-08 17:00:00,2023,10,8,17,27.34,0.62,57.99,2.01,12.98,77.57
2023-10-08 18:00:00,2023,10,8,18,26.36,0.86,62.56,2.47,12.98,77.57
2023-10-08 19:00:00,2023,10,8,19,25.03,1.54,72.03,2.9,12.98,77.57
2023-10-08 20:00:00,2023,10,8,20,23.57,2.09,80.82,3.85,12.98,77.57
2023-10-08 21:00:00,2023,10,8,21,22.68,2.25,84.59,4.92,12.98,77.57
2023-10-08 22:00:00,2023,10,8,22,21.95,2.24,88.37,5.96,12.98,77.57
2023-10-08 23:00:00,2023,10,8,23,21.36,2.05,92.55,6.94,12.98,77.57
2023-10-09 00:00:00,2023,10,9,0,20.77,1.9,95.84,5.85,12.98,77.57
2023-10-09 01:00:00,2023,10,9,1,20.7,1.83,97.44,4.33,12.98,77.57
2023-10-09 02:00:00,2023,10,9,2,20.71,1.68,97.87,2.96,12.98,77.57
2023-10-09 03:00:00,2023,10,9,3,20.62,1.54,98.18,1.6,12.98,77.57
2023-10-09 04:00:00,2023,10,9,4,20.57,1.57,98.58,0.66,12.98,77.57
2023-10-09 05:00:00,2023,10,9,5,20.53,1.71,98.9,0.25,12.98,77.57
2023-10-09 06:00:00,2023,10,9,6,21.37,2.73,96.4,0.24,12.98,77.57
2023-10-09 07:00:00,2023,10,9,7,22.9,3.61,90.73,0.45,12.98,77.57
2023-10-09 08:00:00,2023,10,9,8,25.03,3.72,79.41,3.46,12.98,77.57
2023-10-09 09:00:00,2023,10,9,9,26.94,3.07,69.67,3.76,12.98,77.57
2023-10-09 10:00:00,2023,10,9,10,28.08,2.4,64.5,4.36,12.98,77.57
2023-10-09 11:00:00,2023,10,9,11,28.65,1.78,61.34,5.7,12.98,77.57
2023-10-09 12:00:00,2023,10,9,12,28.75,1.12,59.9,6.77,12.98,77.57
2023-10-09 13:00:00,2023,10,9,13,28.35,0.57,61.07,5.99,12.98,77.57
2023-10-09 14:00:00,2023,10,9,14,27.94,0.36,63.37,6.46,12.98,77.57
2023-10-09 15:00:00,2023,10,9,15,27.35,0.28,67.97,7.69,12.98,77.57
2023-10-09 16:00:00,2023,10,9,16,26.44,0.58,73.27,8.46,12.98,77.57
2023-10-09 17:00:00,2023,10,9,17,25.36,0.9,80.42,10.84,12.98,77.57
2023-10-09 18:00:00,2023,10,9,18,24.27,1.16,88.65,15.82,12.98,77.57
2023-10-09 19:00:00,2023,10,9,19,23.71,1.21,92.1,22.32,12.98,77.57
2023-10-09 20:00:00,2023,10,9,20,23.32,1.1,93.74,29.84,12.98,77.57
2023-10-09 21:00:00,2023,10,9,21,23.0,0.91,94.9,37.49,12.98,77.57
2023-10-09 22:00:00,2023,10,9,22,22.75,0.65,96.0,46.66,12.98,77.57
2023-10-09 23:00:00,2023,10,9,23,22.53,0.48,96.66,56.5,12.98,77.57
2023-10-10 00:00:00,2023,10,10,0,22.33,0.41,97.02,63.82,12.98,77.57
2023-10-10 01:00:00,2023,10,10,1,22.14,0.48,97.15,63.08,12.98,77.57
2023-10-10 02:00:00,2023,10,10,2,22.03,0.47,97.05,54.03,12.98,77.57
2023-10-10 03:00:00,2023,10,10,3,21.97,0.51,96.92,40.5,12.98,77.57
2023-10-10 04:00:00,2023,10,10,4,21.94,0.62,96.42,28.28,12.98,77.57
2023-10-10 05:00:00,2023,10,10,5,21.92,0.77,96.22,19.61,12.98,77.57
2023-10-10 06:00:00,2023,10,10,6,22.2,0.97,95.97,12.11,12.98,77.57
2023-10-10 07:00:00,2023,10,10,7,22.91,1.62,91.64,7.4,12.98,77.57
2023-10-10 08:00:00,2023,10,10,8,23.71,1.97,86.97,1.26,12.98,77.57
2023-10-10 09:00:00,2023,10,10,9,24.55,2.02,82.0,1.18,12.98,77.57
2023-10-10 10:00:00,2023,10,10,10,25.23,1.74,78.21,1.39,12.98,77.57
2023-10-10 11:00:00,2023,10,10,11,25.76,1.26,75.33,2.11,12.98,77.57
2023-10-10 12:00:00,2023,10,10,12,26.29,0.87,72.77,3.66,12.98,77.57
2023-10-10 13:00:00,2023,10,10,13,26.88,1.16,70.18,3.84,12.98,77.57
2023-10-10 14:00:00,2023,10,10,14,26.93,1.5,69.93,3.12,12.98,77.57
2023-10-10 15:00:00,2023,10,10,15,26.51,1.62,72.59,3.9,12.98,77.57
2023-10-10 16:00:00,2023,10,10,16,25.86,1.42,78.05,4.43,12.98,77.57
2023-10-10 17:00:00,2023,10,10,17,24.69,1.25,86.12,5.09,12.98,77.57
2023-10-10 18:00:00,2023,10,10,18,23.92,1.2,87.53,6.41,12.98,77.57
2023-10-10 19:00:00,2023,10,10,19,23.63,1.01,88.78,8.26,12.98,77.57
2023-10-10 20:00:00,2023,10,10,20,23.33,0.76,89.24,11.0,12.98,77.57
2023-10-10 21:00:00,2023,10,10,21,23.02,0.51,89.63,14.75,12.98,77.57
2023-10-10 22:00:00,2023,10,10,22,22.62,0.43,91.47,19.3,12.98,77.57
2023-10-10 23:00:00,2023,10,10,23,22.18,0.66,94.06,20.47,12.98,77.57
2023-10-11 00:00:00,2023,10,11,0,21.74,1.08,95.61,15.14,12.98,77.57
2023-10-11 01:00:00,2023,10,11,1,21.38,1.93,95.98,9.48,12.98,77.57
2023-10-11 02:00:00,2023,10,11,2,21.14,3.09,96.01,6.53,12.98,77.57
2023-10-11 03:00:00,2023,10,11,3,20.96,3.72,96.26,3.38,12.98,77.57
2023-10-11 04:00:00,2023,10,11,4,20.79,3.75,96.66,2.45,12.98,77.57
2023-10-11 05:00:00,2023,10,11,5,20.69,3.71,96.93,1.82,12.98,77.57
2023-10-11 06:00:00,2023,10,11,6,20.92,3.88,96.41,1.35,12.98,77.57
2023-10-11 07:00:00,2023,10,11,7,21.71,4.05,94.2,0.96,12.98,77.57
2023-10-11 08:00:00,2023,10,11,8,23.05,3.38,89.13,9.04,12.98,77.57
2023-10-11 09:00:00,2023,10,11,9,24.43,2.95,82.46,5.74,12.98,77.57
2023-10-11 10:00:00,2023,10,11,10,25.44,3.5,76.66,4.96,12.98,77.57
2023-10-11 11:00:00,2023,10,11,11,26.11,3.92,72.28,4.94,12.98,77.57
2023-10-11 12:00:00,2023,10,11,12,26.79,3.95,68.58,6.72,12.98,77.57
2023-10-11 13:00:00,2023,10,11,13,27.17,3.78,66.33,9.23,12.98,77.57
2023-10-11 14:00:00,2023,10,11,14,27.13,3.48,66.09,9.52,12.98,77.57
2023-10-11 15:00:00,2023,10,11,15,26.69,3.0,68.69,9.26,12.98,77.57
2023-10-11 16:00:00,2023,10,11,16,25.83,2.63,74.17,8.63,12.98,77.57
2023-10-11 17:00:00,2023,10,11,17,24.15,2.07,85.82,8.34,12.98,77.57
2023-10-11 18:00:00,2023,10,11,18,23.02,2.18,89.21,7.43,12.98,77.57
2023-10-11 19:00:00,2023,10,11,19,22.36,2.31,90.79,5.02,12.98,77.57
2023-10-11 20:00:00,2023,10,11,20,21.82,2.43,92.17,3.46,12.98,77.57
2023-10-11 21:00:00,2023,10,11,21,21.38,2.53,93.22,1.9,12.98,77.57
2023-10-11 22:00:00,2023,10,11,22,20.93,2.57,94.29,1.57,12.98,77.57
2023-10-11 23:00:00,2023,10,11,23,20.48,2.47,95.39,0.75,12.98,77.57
2023-10-12 00:00:00,2023,10,12,0,20.01,2.34,96.52,0.54,12.98,77.57
2023-10-12 01:00:00,2023,10,12,1,19.48,2.22,98.03,0.41,12.98,77.57
2023-10-12 02:00:00,2023,10,12,2,19.21,2.2,98.82,0.51,12.98,77.57
2023-10-12 03:00:00,2023,10,12,3,19.22,2.32,98.77,0.56,12.98,77.57
2023-10-12 04:00:00,2023,10,12,4,19.17,2.23,98.79,0.35,12.98,77.57
2023-10-12 05:00:00,2023,10,12,5,19.04,2.09,99.14,0.3,12.98,77.57
2023-10-12 06:00:00,2023,10,12,6,19.84,2.81,96.72,0.26,12.98,77.57
2023-10-12 07:00:00,2023,10,12,7,21.47,3.48,90.55,0.01,12.98,77.57
2023-10-12 08:00:00,2023,10,12,8,23.89,4.11,73.96,0.0,12.98,77.57
2023-10-12 09:00:00,2023,10,12,9,26.22,4.59,59.91,0.0,12.98,77.57
2023-10-12 10:00:00,2023,10,12,10,27.65,4.69,54.43,0.02,12.98,77.57
2023-10-12 11:00:00,2023,10,12,11,28.57,4.53,51.2,0.03,12.98,77.57
2023-10-12 12:00:00,2023,10,12,12,29.17,4.26,49.01,0.03,12.98,77.57
2023-10-12 13:00:00,2023,10,12,13,29.42,4.0,47.8,0.02,12.98,77.57
2023-10-12 14:00:00,2023,10,12,14,29.23,3.91,47.91,0.01,12.98,77.57
2023-10-12 15:00:00,2023,10,12,15,28.53,3.9,49.34,0.01,12.98,77.57
2023-10-12 16:00:00,2023,10,12,16,27.04,3.28,57.14,0.01,12.98,77.57
2023-10-12 17:00:00,2023,10,12,17,23.84,2.72,74.2,0.0,12.98,77.57
2023-10-12 18:00:00,2023,10,12,18,21.87,2.93,78.6,0.0,12.98,77.57
2023-10-12 19:00:00,2023,10,12,19,21.06,3.03,80.58,0.0,12.98,77.57
2023-10-12 20:00:00,2023,10,12,20,20.35,3.06,82.96,0.0,12.98,77.57
2023-10-12 21:00:00,2023,10,12,21,19.72,3.04,85.45,0.0,12.98,77.57
2023-10-12 22:00:00,2023,10,12,22,19.16,2.95,88.13,0.0,12.98,77.57
2023-10-12 23:00:00,2023,10,12,23,18.65,2.82,90.88,0.0,12.98,77.57
2023-10-13 00:00:00,2023,10,13,0,18.19,2.68,93.56,0.0,12.98,77.57
2023-10-13 01:00:00,2023,10,13,1,17.76,2.58,97.37,0.0,12.98,77.57
2023-10-13 02:00:00,2023,10,13,2,17.33,2.45,100.0,0.0,12.98,77.57
2023-10-13 03:00:00,2023,10,13,3,17.28,2.27,100.0,0.03,12.98,77.57
2023-10-13 04:00:00,2023,10,13,4,17.33,2.13,100.0,0.16,12.98,77.57
2023-10-13 05:00:00,2023,10,13,5,17.19,2.03,100.0,0.17,12.98,77.57
2023-10-13 06:00:00,2023,10,13,6,18.33,2.65,95.82,0.07,12.98,77.57
2023-10-13 07:00:00,2023,10,13,7,20.51,3.01,85.29,0.0,12.98,77.57
2023-10-13 08:00:00,2023,10,13,8,24.14,3.75,63.81,0.0,12.98,77.57
2023-10-13 09:00:00,2023,10,13,9,26.56,4.44,54.04,0.0,12.98,77.57
2023-10-13 10:00:00,2023,10,13,10,28.07,4.45,49.85,0.0,12.98,77.57
2023-10-13 11:00:00,2023,10,13,11,29.06,4.12,46.59,0.0,12.98,77.57
2023-10-13 12:00:00,2023,10,13,12,29.68,3.69,43.96,0.0,12.98,77.57
2023-10-13 13:00:00,2023,10,13,13,29.96,3.22,42.32,0.0,12.98,77.57
2023-10-13 14:00:00,2023,10,13,14,29.81,2.99,41.77,0.0,12.98,77.57
2023-10-13 15:00:00,2023,10,13,15,29.11,2.98,43.01,0.0,12.98,77.57
2023-10-13 16:00:00,2023,10,13,16,27.9,2.71,48.09,0.0,12.98,77.57
2023-10-13 17:00:00,2023,10,13,17,24.31,2.65,67.67,0.0,12.98,77.57
2023-10-13 18:00:00,2023,10,13,18,22.07,2.95,72.46,0.0,12.98,77.57
2023-10-13 19:00:00,2023,10,13,19,21.34,3.14,72.81,0.0,12.98,77.57
2023-10-13 20:00:00,2023,10,13,20,20.74,3.36,73.94,0.0,12.98,77.57
2023-10-13 21:00:00,2023,10,13,21,20.06,3.44,76.88,0.0,12.98,77.57
2023-10-13 22:00:00,2023,10,13,22,19.39,3.31,81.03,0.0,12.98,77.57
2023-10-13 23:00:00,2023,10,13,23,18.9,3.0,85.62,0.0,12.98,77.57
2023-10-14 00:00:00,2023,10,14,0,18.42,2.66,90.44,0.0,12.98,77.57
2023-10-14 01:00:00,2023,10,14,1,18.09,2.4,94.23,0.0,12.98,77.57
2023-10-14 02:00:00,2023,10,14,2,17.78,2.17,97.41,0.0,12.98,77.57
2023-10-14 03:00:00,2023,10,14,3,17.39,1.99,100.0,0.0,12.98,77.57
2023-10-14 04:00:00,2023,10,14,4,17.57,1.76,100.0,0.0,12.98,77.57
2023-10-14 05:00:00,2023,10,14,5,17.69,1.56,100.0,0.0,12.98,77.57
2023-10-14 06:00:00,2023,10,14,6,18.73,1.87,96.29,0.0,12.98,77.57
2023-10-14 07:00:00,2023,10,14,7,20.8,2.24,87.22,0.0,12.98,77.57
2023-10-14 08:00:00,2023,10,14,8,23.44,2.61,72.17,0.31,12.98,77.57
2023-10-14 09:00:00,2023,10,14,9,25.57,3.02,60.15,0.18,12.98,77.57
2023-10-14 10:00:00,2023,10,14,10,27.08,3.23,53.0,0.14,12.98,77.57
2023-10-14 11:00:00,2023,10,14,11,28.16,3.29,48.37,0.3,12.98,77.57
2023-10-14 12:00:00,2023,10,14,12,28.87,3.26,45.52,0.54,12.98,77.57
2023-10-14 13:00:00,2023,10,14,13,29.18,3.18,44.17,0.46,12.98,77.57
2023-10-14 14:00:00,2023,10,14,14,29.12,3.06,44.33,0.47,12.98,77.57
2023-10-14 15:00:00,2023,10,14,15,28.65,2.92,45.96,0.49,12.98,77.57
2023-10-14 16:00:00,2023,10,14,16,27.61,2.45,52.1,0.57,12.98,77.57
2023-10-14 17:00:00,2023,10,14,17,24.6,2.3,71.56,0.63,12.98,77.57
2023-10-14 18:00:00,2023,10,14,18,22.59,2.6,79.57,0.94,12.98,77.57
2023-10-14 19:00:00,2023,10,14,19,22.05,2.71,83.6,1.01,12.98,77.57
2023-10-14 20:00:00,2023,10,14,20,21.65,2.88,87.75,1.15,12.98,77.57
2023-10-14 21:00:00,2023,10,14,21,21.27,3.07,91.73,1.72,12.98,77.57
2023-10-14 22:00:00,2023,10,14,22,20.84,3.19,95.1,3.7,12.98,77.57
2023-10-14 23:00:00,2023,10,14,23,20.44,3.0,97.59,6.99,12.98,77.57
2023-10-15 00:00:00,2023,10,15,0,20.28,2.57,98.48,9.21,12.98,77.57
2023-10-15 01:00:00,2023,10,15,1,20.14,2.11,98.83,8.31,12.98,77.57
2023-10-15 02:00:00,2023,10,15,2,20.0,1.8,99.1,7.42,12.98,77.57
2023-10-15 03:00:00,2023,10,15,3,19.84,1.71,99.41,5.23,12.98,77.57
2023-10-15 04:00:00,2023,10,15,4,19.69,1.7,99.56,3.19,12.98,77.57
2023-10-15 05:00:00,2023,10,15,5,19.58,1.68,99.67,1.87,12.98,77.57
2023-10-15 06:00:00,2023,10,15,6,20.57,1.8,97.29,1.01,12.98,77.57
2023-10-15 07:00:00,2023,10,15,7,21.88,2.49,92.58,0.18,12.98,77.57
2023-10-15 08:00:00,2023,10,15,8,23.54,2.77,80.54,0.23,12.98,77.57
2023-10-15 09:00:00,2023,10,15,9,25.68,3.0,65.54,0.03,12.98,77.57
2023-10-15 10:00:00,2023,10,15,10,27.27,3.09,57.54,0.01,12.98,77.57
2023-10-15 11:00:00,2023,10,15,11,28.39,3.04,53.12,0.01,12.98,77.57
2023-10-15 12:00:00,2023,10,15,12,29.11,3.01,50.02,0.02,12.98,77.57
2023-10-15 13:00:00,2023,10,15,13,29.45,3.01,48.05,0.02,12.98,77.57
2023-10-15 14:00:00,2023,10,15,14,29.4,2.96,47.03,0.01,12.98,77.57
2023-10-15 15:00:00,2023,10,15,15,29.03,2.89,46.95,0.01,12.98,77.57
2023-10-15 16:00:00,2023,10,15,16,28.07,2.48,51.18,0.06,12.98,77.57
2023-10-15 17:00:00,2023,10,15,17,25.04,2.31,68.96,0.02,12.98,77.57
2023-10-15 18:00:00,2023,10,15,18,22.93,2.59,74.46,0.03,12.98,77.57
2023-10-15 19:00:00,2023,10,15,19,22.02,2.74,75.53,0.09,12.98,77.57
2023-10-15 20:00:00,2023,10,15,20,21.19,2.85,77.15,0.44,12.98,77.57
2023-10-15 21:00:00,2023,10,15,21,20.51,2.98,79.75,0.8,12.98,77.57
2023-10-15 22:00:00,2023,10,15,22,19.89,3.02,83.98,2.24,12.98,77.57
2023-10-15 23:00:00,2023,10,15,23,19.41,2.97,88.8,6.93,12.98,77.57
2023-10-16 00:00:00,2023,10,16,0,19.01,2.75,93.04,12.79,12.98,77.57
2023-10-16 01:00:00,2023,10,16,1,18.68,2.47,96.08,20.37,12.98,77.57
2023-10-16 02:00:00,2023,10,16,2,18.51,2.35,97.98,19.98,12.98,77.57
2023-10-16 03:00:00,2023,10,16,3,18.49,2.26,99.0,20.56,12.98,77.57
2023-10-16 04:00:00,2023,10,16,4,18.46,2.08,99.64,25.11,12.98,77.57
2023-10-16 05:00:00,2023,10,16,5,18.51,1.93,99.82,21.54,12.98,77.57
2023-10-16 06:00:00,2023,10,16,6,19.73,2.25,96.95,19.54,12.98,77.57
2023-10-16 07:00:00,2023,10,16,7,21.56,2.96,91.69,20.46,12.98,77.57
2023-10-16 08:00:00,2023,10,16,8,23.67,3.21,82.03,4.63,12.98,77.57
2023-10-16 09:00:00,2023,10,16,9,25.59,2.97,71.8,3.94,12.98,77.57
2023-10-16 10:00:00,2023,10,16,10,26.92,2.74,65.92,3.06,12.98,77.57
2023-10-16 11:00:00,2023,10,16,11,27.77,2.76,62.54,2.78,12.98,77.57
2023-10-16 12:00:00,2023,10,16,12,28.45,2.94,59.86,2.17,12.98,77.57
2023-10-16 13:00:00,2023,10,16,13,28.71,3.14,58.25,1.57,12.98,77.57
2023-10-16 14:00:00,2023,10,16,14,28.5,3.25,58.57,1.27,12.98,77.57
2023-10-16 15:00:00,2023,10,16,15,27.59,3.22,62.47,1.12,12.98,77.57
2023-10-16 16:00:00,2023,10,16,16,26.32,2.84,70.38,1.17,12.98,77.57
2023-10-16 17:00:00,2023,10,16,17,24.39,2.31,82.73,1.75,12.98,77.57
2023-10-16 18:00:00,2023,10,16,18,23.23,2.38,88.05,2.38,12.98,77.57
2023-10-16 19:00:00,2023,10,16,19,22.63,2.59,91.01,1.47,12.98,77.57
2023-10-16 20:00:00,2023,10,16,20,22.25,2.85,93.4,1.11,12.98,77.57
2023-10-16 21:00:00,2023,10,16,21,21.93,3.13,95.34,0.65,12.98,77.57
2023-10-16 22:00:00,2023,10,16,22,21.67,3.38,96.33,0.5,12.98,77.57
2023-10-16 23:00:00,2023,10,16,23,21.37,3.12,96.98,0.47,12.98,77.57
2023-10-17 00:00:00,2023,10,17,0,21.14,2.68,97.16,0.68,12.98,77.57
2023-10-17 01:00:00,2023,10,17,1,20.93,2.95,96.34,0.71,12.98,77.57
2023-10-17 02:00:00,2023,10,17,2,20.72,2.76,95.87,0.84,12.98,77.57
2023-10-17 03:00:00,2023,10,17,3,20.51,2.26,96.49,0.64,12.98,77.57
2023-10-17 04:00:00,2023,10,17,4,20.33,1.97,96.89,0.34,12.98,77.57
2023-10-17 05:00:00,2023,10,17,5,20.15,1.79,97.14,0.34,12.98,77.57
2023-10-17 06:00:00,2023,10,17,6,20.75,2.12,94.83,0.45,12.98,77.57
2023-10-17 07:00:00,2023,10,17,7,21.91,2.74,88.18,0.13,12.98,77.57
2023-10-17 08:00:00,2023,10,17,8,23.47,2.73,78.59,0.06,12.98,77.57
2023-10-17 09:00:00,2023,10,17,9,25.41,2.74,68.18,0.02,12.98,77.57
2023-10-17 10:00:00,2023,10,17,10,26.99,2.63,60.96,0.01,12.98,77.57
2023-10-17 11:00:00,2023,10,17,11,28.1,2.47,56.06,0.0,12.98,77.57
2023-10-17 12:00:00,2023,10,17,12,28.77,2.3,53.09,0.0,12.98,77.57
2023-10-17 13:00:00,2023,10,17,13,29.01,2.19,51.69,0.0,12.98,77.57
2023-10-17 14:00:00,2023,10,17,14,28.84,1.93,51.99,0.0,12.98,77.57
2023-10-17 15:00:00,2023,10,17,15,28.33,1.66,53.78,0.0,12.98,77.57
2023-10-17 16:00:00,2023,10,17,16,27.63,1.38,58.34,0.01,12.98,77.57
2023-10-17 17:00:00,2023,10,17,17,25.87,1.33,72.38,0.02,12.98,77.57
2023-10-17 18:00:00,2023,10,17,18,24.39,1.63,78.54,0.01,12.98,77.57
2023-10-17 19:00:00,2023,10,17,19,23.38,1.97,82.64,0.01,12.98,77.57
2023-10-17 20:00:00,2023,10,17,20,22.61,2.22,84.75,0.02,12.98,77.57
2023-10-17 21:00:00,2023,10,17,21,22.02,2.54,86.95,0.02,12.98,77.57
2023-10-17 22:00:00,2023,10,17,22,21.45,2.84,90.09,0.02,12.98,77.57
2023-10-17 23:00:00,2023,10,17,23,20.91,2.97,93.45,0.02,12.98,77.57
2023-10-18 00:00:00,2023,10,18,0,20.27,2.66,97.17,0.78,12.98,77.57
2023-10-18 01:00:00,2023,10,18,1,19.77,2.29,100.0,1.09,12.98,77.57
2023-10-18 02:00:00,2023,10,18,2,19.62,1.93,100.0,0.57,12.98,77.57
2023-10-18 03:00:00,2023,10,18,3,19.38,1.68,100.0,0.5,12.98,77.57
2023-10-18 04:00:00,2023,10,18,4,19.13,1.6,100.0,0.45,12.98,77.57
2023-10-18 05:00:00,2023,10,18,5,18.84,1.59,100.0,0.53,12.98,77.57
2023-10-18 06:00:00,2023,10,18,6,19.72,1.77,95.68,0.54,12.98,77.57
2023-10-18 07:00:00,2023,10,18,7,21.23,2.25,85.67,0.12,12.98,77.57
2023-10-18 08:00:00,2023,10,18,8,23.65,3.2,67.62,0.0,12.98,77.57
2023-10-18 09:00:00,2023,10,18,9,25.96,4.08,58.31,0.0,12.98,77.57
2023-10-18 10:00:00,2023,10,18,10,27.44,4.11,55.76,0.0,12.98,77.57
2023-10-18 11:00:00,2023,10,18,11,28.55,3.97,53.32,0.0,12.98,77.57
2023-10-18 12:00:00,2023,10,18,12,29.35,3.82,50.46,0.0,12.98,77.57
2023-10-18 13:00:00,2023,10,18,13,29.73,3.59,48.41,0.0,12.98,77.57
2023-10-18 14:00:00,2023,10,18,14,29.29,3.4,48.27,0.0,12.98,77.57
2023-10-18 15:00:00,2023,10,18,15,28.59,3.34,49.78,0.0,12.98,77.57
2023-10-18 16:00:00,2023,10,18,16,27.29,2.76,57.48,0.0,12.98,77.57
2023-10-18 17:00:00,2023,10,18,17,24.8,2.26,73.6,0.0,12.98,77.57
2023-10-18 18:00:00,2023,10,18,18,23.36,2.49,78.15,0.0,12.98,77.57
2023-10-18 19:00:00,2023,10,18,19,22.54,2.71,81.42,0.0,12.98,77.57
2023-10-18 20:00:00,2023,10,18,20,21.74,2.78,85.88,0.0,12.98,77.57
2023-10-18 21:00:00,2023,10,18,21,20.97,2.67,90.16,0.0,12.98,77.57
2023-10-18 22:00:00,2023,10,18,22,20.37,2.52,93.21,0.0,12.98,77.57
2023-10-18 23:00:00,2023,10,18,23,19.86,2.35,95.58,0.0,12.98,77.57
